33;90;0;-33;-90;180;stop;forward;backward;left;right
0.420;0.571;0.291;0.306;0.092;0.063;0;1;0;0;0
0.420;0.571;0.291;0.306;0.092;0.063;0;1;0;0;0
0.420;0.571;0.291;0.306;0.092;0.063;0;1;0;0;0
0.419;0.572;0.291;0.307;0.093;0.064;0;1;0;0;0
0.419;0.572;0.283;0.307;0.093;0.064;0;1;0;0;0
0.419;0.572;0.283;0.307;0.093;0.064;0;1;0;0;0
0.419;0.572;0.283;0.307;0.093;0.064;0;1;0;0;0
0.419;0.572;0.283;0.307;0.093;0.064;0;1;0;0;0
0.389;0.572;0.283;0.305;0.094;0.093;0;1;0;0;0
0.389;0.572;0.258;0.305;0.094;0.093;0;1;0;0;0
0.389;0.572;0.258;0.305;0.094;0.093;0;1;0;0;0
0.389;0.572;0.258;0.305;0.094;0.093;0;1;0;0;0
0.389;0.572;0.258;0.305;0.094;0.093;0;1;0;0;0
0.347;0.566;0.227;0.294;0.095;0.125;0;1;0;0;0
0.347;0.566;0.227;0.294;0.095;0.125;0;1;0;0;0
0.347;0.566;0.227;0.294;0.095;0.125;0;1;0;0;0
0.347;0.566;0.227;0.294;0.095;0.125;0;1;0;0;0
0.306;1.998;0.200;0.274;0.097;0.163;0;1;0;0;0
0.306;1.998;0.200;0.274;0.097;0.163;0;1;0;0;0
0.306;1.998;0.200;0.274;0.097;0.163;0;1;0;0;0
0.306;1.998;0.200;0.274;0.097;0.163;0;1;0;0;0
0.261;0.070;0.200;0.246;0.100;0.200;0;1;0;0;0
0.261;0.070;0.169;0.246;0.100;0.200;0;1;0;0;0
0.261;0.070;0.169;0.246;0.100;0.200;0;1;0;0;0
0.261;0.070;0.169;0.246;0.100;0.200;0;1;0;0;0
0.261;0.070;0.169;0.246;0.100;0.200;0;1;0;0;0
0.223;1.998;0.140;0.212;0.100;0.237;1;0;0;0;0
0.223;1.998;0.140;0.212;0.100;0.237;1;0;0;0;0
0.223;1.998;0.140;0.212;0.100;0.237;1;0;0;0;0
0.181;0.516;0.113;0.171;0.102;0.271;1;0;0;0;0
0.181;0.516;0.113;0.171;0.102;0.271;1;0;0;0;0
0.181;0.516;0.113;0.171;0.102;0.271;1;0;0;0;0
0.163;0.542;0.108;0.152;0.103;0.284;0;0;0;1;0
0.163;0.542;0.108;0.152;0.103;0.284;0;0;0;1;0
0.163;0.542;0.108;0.152;0.103;0.284;0;0;0;1;0
0.163;0.539;0.108;0.152;0.103;0.284;0;0;0;1;0
0.165;0.539;0.108;0.152;0.102;0.284;0;0;0;1;0
0.165;0.539;0.108;0.152;0.102;0.284;0;0;0;1;0
0.165;0.539;0.108;0.152;0.102;0.284;0;0;0;1;0
0.165;0.539;0.108;0.152;0.102;0.284;0;0;0;1;0
0.187;0.430;0.111;0.141;0.104;0.290;0;0;0;1;0
0.187;0.430;0.111;0.141;0.104;0.290;0;0;0;1;0
0.187;0.430;0.111;0.141;0.104;0.290;0;0;0;1;0
0.187;0.430;0.111;0.141;0.104;0.290;0;0;0;1;0
0.187;0.430;0.111;0.141;0.104;0.290;0;0;0;1;0
0.207;0.274;0.113;0.126;0.106;0.305;0;0;0;1;0
0.207;0.274;0.113;0.126;0.106;0.305;0;0;0;1;0
0.207;0.274;0.113;0.126;0.106;0.305;0;0;0;1;0
0.207;0.274;0.113;0.126;0.106;0.305;0;0;0;1;0
0.227;0.197;0.111;0.113;0.109;0.321;0;0;0;1;0
0.227;0.197;0.111;0.113;0.109;0.321;0;0;0;1;0
0.227;0.197;0.111;0.113;0.109;0.321;0;0;0;1;0
0.227;0.197;0.111;0.113;0.109;0.321;0;0;0;1;0
0.253;0.165;0.112;0.102;0.115;0.307;0;0;0;1;0
0.253;0.165;0.112;0.102;0.115;0.307;0;0;0;1;0
0.253;0.165;0.112;0.102;0.115;0.307;0;0;0;1;0
0.253;0.165;0.112;0.102;0.115;0.307;0;0;0;1;0
0.290;0.148;0.115;0.096;0.121;0.264;0;0;0;1;0
0.290;0.148;0.115;0.096;0.121;0.264;0;0;0;1;0
0.290;0.148;0.115;0.096;0.121;0.264;0;0;0;1;0
0.290;0.148;0.115;0.096;0.121;0.264;0;0;0;1;0
0.290;0.148;0.115;0.096;0.121;0.264;0;0;0;1;0
0.376;0.134;0.118;0.089;0.131;0.207;0;0;0;1;0
0.376;0.134;0.118;0.089;0.131;0.207;0;0;0;1;0
0.376;0.134;0.118;0.089;0.131;0.207;0;0;0;1;0
0.524;0.125;0.123;0.083;0.145;0.166;1;0;0;0;0
0.524;0.125;0.123;0.083;0.145;0.166;1;0;0;0;0
0.524;0.125;0.123;0.083;0.145;0.166;1;0;0;0;0
0.524;0.125;0.123;0.083;0.145;0.166;1;0;0;0;0
0.524;0.125;0.123;0.083;0.145;0.166;1;0;0;0;0
0.566;0.129;0.130;0.081;0.166;0.139;0;1;0;0;0
0.566;0.129;0.130;0.081;0.166;0.139;0;1;0;0;0
0.566;0.129;0.130;0.081;0.166;0.139;0;1;0;0;0
0.566;0.129;0.130;0.081;0.166;0.139;0;1;0;0;0
0.564;0.127;0.128;0.080;0.167;0.141;0;1;0;0;0
0.564;0.127;0.128;0.080;0.167;0.141;0;1;0;0;0
0.564;0.127;0.128;0.080;0.167;0.141;1;0;0;0;0
0.556;0.139;0.108;0.061;0.182;0.165;1;0;0;0;0
0.535;0.170;0.088;0.042;0.180;0.186;1;0;0;0;0
0.535;0.170;0.088;0.042;0.180;0.186;1;0;0;0;0
0.533;0.171;0.087;0.042;0.180;0.187;0;0;0;1;0
0.533;0.172;0.087;0.042;0.180;0.187;0;0;0;1;0
0.533;0.172;0.087;0.042;0.180;0.187;0;0;0;1;0
0.533;0.172;0.087;0.042;0.180;0.187;0;0;0;1;0
0.530;0.160;0.097;0.043;0.170;0.165;0;0;0;1;0
0.530;0.160;0.097;0.043;0.170;0.165;0;0;0;1;0
0.530;0.160;0.097;0.043;0.170;0.165;0;0;0;1;0
0.530;0.160;0.097;0.043;0.170;0.165;0;0;0;1;0
0.517;0.141;0.123;0.048;0.136;0.127;0;0;0;1;0
0.517;0.141;0.123;0.048;0.136;0.127;0;0;0;1;0
0.517;0.141;0.123;0.048;0.136;0.127;0;0;0;1;0
0.513;0.196;0.157;0.057;0.112;0.100;0;0;0;1;0
0.513;0.196;0.157;0.057;0.112;0.100;0;0;0;1;0
0.513;0.196;0.157;0.057;0.112;0.100;0;0;0;1;0
0.513;0.196;0.157;0.057;0.112;0.100;0;0;0;1;0
0.514;0.432;0.265;0.069;0.090;0.083;0;0;0;1;0
0.514;0.432;0.265;0.069;0.090;0.083;0;0;0;1;0
0.514;0.432;0.265;0.069;0.090;0.083;0;0;0;1;0
0.514;0.432;0.265;0.069;0.090;0.083;0;0;0;1;0
0.520;0.469;0.438;0.080;0.076;0.073;0;0;0;1;0
0.520;0.469;0.438;0.080;0.076;0.073;0;0;0;1;0
0.520;0.469;0.438;0.080;0.076;0.073;0;0;0;1;0
0.520;0.469;0.438;0.080;0.076;0.073;0;0;0;1;0
0.521;0.462;0.428;0.096;0.064;0.073;0;0;0;1;0
0.521;0.462;0.428;0.096;0.064;0.073;0;0;0;1;0
0.521;0.462;0.428;0.096;0.064;0.073;0;0;0;1;0
0.521;0.462;0.428;0.096;0.064;0.073;0;0;0;1;0
0.503;0.459;0.419;0.112;0.058;0.076;0;0;0;1;0
0.503;0.459;0.419;0.112;0.058;0.076;0;0;0;1;0
0.503;0.459;0.419;0.112;0.058;0.076;0;0;0;1;0
0.503;0.459;0.419;0.112;0.058;0.076;0;0;0;1;0
0.468;0.455;0.416;0.130;0.054;0.079;0;0;0;1;0
0.468;0.455;0.416;0.130;0.054;0.079;0;0;0;1;0
0.468;0.455;0.416;0.130;0.054;0.079;1;0;0;0;0
0.468;0.455;0.416;0.130;0.054;0.079;1;0;0;0;0
0.388;0.459;0.411;0.156;0.052;0.084;1;0;0;0;0
0.388;0.459;0.411;0.156;0.052;0.084;1;0;0;0;0
0.343;0.459;0.403;0.168;0.053;0.086;0;1;0;0;0
0.343;0.459;0.403;0.168;0.053;0.086;0;1;0;0;0
0.343;0.459;0.403;0.168;0.053;0.086;0;1;0;0;0
0.345;0.458;0.410;0.167;0.053;0.089;0;1;0;0;0
0.345;0.458;0.410;0.167;0.053;0.089;0;1;0;0;0
0.345;0.458;0.410;0.167;0.053;0.089;0;1;0;0;0
0.345;0.458;0.410;0.167;0.053;0.089;0;1;0;0;0
0.352;0.457;0.392;0.176;0.052;0.118;0;1;0;0;0
0.352;0.457;0.392;0.176;0.052;0.118;0;1;0;0;0
0.352;0.457;0.392;0.176;0.052;0.118;0;1;0;0;0
0.352;0.457;0.392;0.176;0.052;0.118;0;1;0;0;0
0.368;0.454;0.364;0.304;0.052;0.155;0;1;0;0;0
0.368;0.454;0.364;0.304;0.052;0.155;0;1;0;0;0
0.368;0.454;0.364;0.304;0.052;0.155;0;1;0;0;0
0.368;0.454;0.364;0.304;0.052;0.155;0;1;0;0;0
0.368;0.454;0.364;0.304;0.052;0.155;0;1;0;0;0
0.377;1.998;0.335;0.432;0.054;0.194;0;1;0;0;0
0.377;1.998;0.335;0.432;0.054;0.194;0;1;0;0;0
0.377;1.998;0.335;0.432;0.054;0.194;0;1;0;0;0
0.377;1.998;0.335;0.432;0.054;0.194;0;1;0;0;0
0.374;0.123;0.303;0.413;0.052;0.232;0;1;0;0;0
0.374;0.123;0.303;0.413;0.052;0.232;0;1;0;0;0
0.374;0.123;0.303;0.413;0.052;0.232;0;1;0;0;0
0.374;0.123;0.303;0.413;0.052;0.232;0;1;0;0;0
0.360;0.124;0.276;0.381;0.050;0.267;0;1;0;0;0
0.360;0.124;0.276;0.381;0.050;0.267;0;1;0;0;0
0.360;0.124;0.276;0.381;0.050;0.267;0;1;0;0;0
0.360;0.124;0.276;0.381;0.050;0.267;0;1;0;0;0
0.338;0.125;0.246;0.337;0.053;0.303;0;1;0;0;0
0.338;0.125;0.246;0.337;0.053;0.303;0;1;0;0;0
0.338;0.125;0.246;0.337;0.053;0.303;1;0;0;0;0
0.338;0.125;0.246;0.337;0.053;0.303;1;0;0;0;0
0.309;0.126;0.220;0.301;0.052;0.303;1;0;0;0;0
0.290;0.126;0.201;0.301;0.050;0.338;1;0;0;0;0
0.290;0.127;0.201;0.287;0.050;0.338;1;0;0;0;0
0.290;0.127;0.201;0.287;0.050;0.346;1;0;0;0;0
0.290;0.127;0.201;0.287;0.050;0.346;1;0;0;0;0
0.290;0.127;0.201;0.287;0.050;0.346;1;0;0;0;0
0.288;0.128;0.201;0.289;0.051;0.346;0;1;0;0;0
0.288;0.128;0.201;0.289;0.051;0.346;0;1;0;0;0
0.288;0.128;0.201;0.289;0.051;0.346;0;1;0;0;0
0.288;0.128;0.201;0.289;0.051;0.346;0;1;0;0;0
0.287;0.128;0.200;0.289;0.050;0.346;0;1;0;0;0
0.287;0.126;0.200;0.280;0.050;0.355;0;1;0;0;0
0.287;0.126;0.200;0.280;0.050;0.355;0;1;0;0;0
0.287;0.126;0.200;0.280;0.050;0.355;1;0;0;0;0
0.260;0.126;0.184;0.280;0.059;0.355;1;0;0;0;0
0.260;0.130;0.184;0.250;0.059;0.355;1;0;0;0;0
0.260;0.130;0.184;0.250;0.059;0.387;1;0;0;0;0
0.260;0.130;0.184;0.250;0.059;0.387;1;0;0;0;0
0.230;0.129;0.158;0.236;0.146;0.393;0;0;0;0;1
0.230;0.129;0.158;0.234;0.146;0.394;0;0;0;0;1
0.230;0.129;0.158;0.234;0.146;0.394;0;0;0;0;1
0.230;0.129;0.158;0.234;0.146;0.394;0;0;0;0;1
0.228;0.129;0.161;0.234;0.106;0.394;0;0;0;0;1
0.228;0.129;0.161;0.243;0.106;0.394;0;0;0;0;1
0.228;0.129;0.161;0.243;0.106;0.399;0;0;0;0;1
0.228;0.129;0.161;0.243;0.106;0.399;0;0;0;0;1
0.210;0.129;0.162;0.243;0.051;0.399;0;0;0;0;1
0.210;0.129;0.162;0.243;0.051;0.399;0;0;0;0;1
0.210;0.129;0.162;0.273;0.051;0.410;0;0;0;0;1
0.210;0.129;0.162;0.273;0.051;0.410;0;0;0;0;1
0.192;0.129;0.168;0.273;0.066;0.410;0;0;0;0;1
0.192;0.129;0.168;0.273;0.066;0.410;0;0;0;0;1
0.192;0.126;0.168;0.334;0.066;0.436;0;0;0;0;1
0.192;0.126;0.168;0.334;0.066;0.436;0;0;0;0;1
0.178;0.126;0.179;0.334;0.081;0.436;0;0;0;0;1
0.178;0.126;0.179;0.334;0.081;0.436;0;0;0;0;1
0.178;0.130;0.179;0.419;0.081;0.474;1;0;0;0;0
0.178;0.130;0.195;0.419;0.081;0.474;1;0;0;0;0
0.178;0.130;0.195;0.419;0.081;0.474;1;0;0;0;0
0.176;0.138;0.195;0.437;0.098;0.474;1;0;0;0;0
0.176;0.138;0.195;0.437;0.098;0.474;1;0;0;0;0
0.177;0.140;0.205;0.435;0.106;0.493;0;1;0;0;0
0.177;0.140;0.205;0.435;0.106;0.493;0;1;0;0;0
0.177;0.140;0.205;0.435;0.106;0.493;0;1;0;0;0
0.177;0.140;0.205;0.435;0.106;0.493;0;1;0;0;0
0.176;0.143;0.205;0.425;0.106;0.493;0;1;0;0;0
0.176;0.143;0.205;0.425;0.106;0.500;0;1;0;0;0
0.176;0.143;0.205;0.425;0.106;0.500;0;1;0;0;0
0.155;0.143;0.189;0.425;0.087;0.500;0;1;0;0;0
0.155;0.143;0.189;0.425;0.087;0.500;1;0;0;0;0
0.155;0.166;0.189;0.405;0.087;0.512;1;0;0;0;0
0.155;0.166;0.161;0.405;0.087;0.512;1;0;0;0;0
0.125;0.185;0.152;0.385;0.065;0.510;0;0;0;0;1
0.120;0.185;0.152;0.385;0.060;0.510;0;0;0;0;1
0.120;0.185;0.152;0.385;0.060;0.460;0;0;0;0;1
0.120;0.185;0.153;0.385;0.060;0.460;0;0;0;0;1
0.120;0.185;0.153;0.385;0.060;0.460;0;0;0;0;1
0.123;0.194;0.153;0.389;0.071;0.460;0;0;0;0;1
0.123;0.194;0.153;0.389;0.071;0.460;0;0;0;0;1
0.123;0.194;0.174;0.389;0.071;0.223;0;0;0;0;1
0.132;0.194;0.174;0.389;0.092;0.223;0;0;0;0;1
0.132;0.209;0.174;0.382;0.092;0.223;0;0;0;0;1
0.132;0.209;0.174;0.382;0.092;0.152;0;0;0;0;1
0.132;0.209;0.202;0.382;0.092;0.152;0;0;0;0;1
0.143;0.227;0.202;0.382;0.125;0.152;0;0;0;0;1
0.143;0.227;0.202;0.378;0.125;0.115;1;0;0;0;0
0.143;0.227;0.234;0.378;0.125;0.115;1;0;0;0;0
0.154;0.235;0.234;0.375;0.159;0.098;1;0;0;0;0
0.154;0.235;0.254;0.375;0.159;0.098;1;0;0;0;0
0.160;0.235;0.254;0.375;0.167;0.098;1;0;0;0;0
0.160;0.235;0.254;0.376;0.167;0.099;0;1;0;0;0
0.160;0.235;0.254;0.376;0.167;0.099;0;1;0;0;0
0.160;0.235;0.254;0.376;0.168;0.099;0;1;0;0;0
0.160;0.235;0.254;0.376;0.168;0.099;0;1;0;0;0
0.160;0.236;0.254;0.375;0.168;0.099;0;1;0;0;0
0.160;0.236;0.254;0.375;0.168;0.103;0;1;0;0;0
0.149;0.236;0.254;0.375;0.151;0.103;0;1;0;0;0
0.149;0.236;0.230;0.353;0.151;0.138;1;0;0;0;0
0.149;0.236;0.230;0.353;0.151;0.138;1;0;0;0;0
0.125;0.216;0.196;0.329;0.109;0.168;1;0;0;0;0
0.125;0.216;0.196;0.329;0.109;0.168;1;0;0;0;0
0.105;0.207;0.195;0.323;0.080;0.172;0;0;0;0;1
0.105;0.207;0.195;0.323;0.080;0.172;0;0;0;0;1
0.107;0.207;0.195;0.323;0.080;0.172;0;0;0;0;1
0.107;0.207;0.195;0.323;0.080;0.172;0;0;0;0;1
0.107;0.204;0.203;0.323;0.080;0.164;0;0;0;0;1
0.107;0.204;0.203;0.323;0.080;0.164;0;0;0;0;1
0.111;0.204;0.203;0.323;0.095;0.164;0;0;0;0;1
0.111;0.180;0.263;0.322;0.095;0.138;0;0;0;0;1
0.111;0.180;0.263;0.322;0.095;0.138;0;0;0;0;1
0.130;0.180;0.263;0.322;0.143;0.138;0;0;0;0;1
0.130;0.180;0.263;0.322;0.143;0.138;0;0;0;0;1
0.130;0.155;0.303;0.328;0.143;0.114;1;0;0;0;0
0.161;0.155;0.303;0.328;0.217;0.114;1;0;0;0;0
0.161;0.137;0.297;0.343;0.217;0.105;1;0;0;0;0
0.161;0.137;0.297;0.343;0.217;0.105;1;0;0;0;0
0.178;0.133;0.302;0.344;0.273;0.105;0;1;0;0;0
0.178;0.133;0.302;0.344;0.273;0.105;0;1;0;0;0
0.178;0.135;0.302;0.340;0.273;0.105;0;1;0;0;0
0.176;0.135;0.302;0.340;0.262;0.108;0;1;0;0;0
0.176;0.135;0.302;0.340;0.262;0.108;0;1;0;0;0
0.176;0.135;0.302;0.340;0.262;0.108;0;1;0;0;0
0.176;0.130;0.287;0.326;0.262;0.134;0;1;0;0;0
0.164;0.130;0.287;0.326;0.181;0.134;0;1;0;0;0
0.164;0.130;0.287;0.326;0.181;0.134;0;1;0;0;0
0.164;0.130;0.287;0.326;0.181;0.134;0;1;0;0;0
0.164;0.120;0.258;0.292;0.181;0.172;1;0;0;0;0
0.150;0.120;0.258;0.292;0.089;0.172;1;0;0;0;0
0.150;0.110;0.228;0.258;0.089;0.172;1;0;0;0;0
0.138;0.110;0.228;0.258;0.075;0.204;1;0;0;0;0
0.137;0.105;0.219;0.248;0.077;0.207;0;0;0;0;1
0.137;0.105;0.219;0.248;0.077;0.206;0;0;0;0;1
0.137;0.105;0.219;0.248;0.077;0.206;0;0;0;0;1
0.137;0.105;0.219;0.248;0.077;0.206;0;0;0;0;1
0.137;0.104;0.218;0.252;0.077;0.201;0;0;0;0;1
0.156;0.104;0.218;0.252;0.062;0.201;0;0;0;0;1
0.156;0.104;0.218;0.252;0.062;0.201;0;0;0;0;1
0.156;0.104;0.218;0.252;0.062;0.201;0;0;0;0;1
0.156;0.095;0.214;0.267;0.062;0.201;0;0;0;0;1
0.198;0.095;0.214;0.267;0.121;0.190;0;0;0;0;1
0.198;0.095;0.214;0.267;0.121;0.190;0;0;0;0;1
0.198;0.095;0.214;0.267;0.121;0.190;0;0;0;0;1
0.198;0.088;0.214;0.285;0.121;0.190;0;0;0;0;1
0.232;0.088;0.214;0.285;0.251;0.184;0;0;0;0;1
0.232;0.088;0.214;0.285;0.251;0.184;0;0;0;0;1
0.232;0.085;0.214;0.299;0.251;0.184;0;0;0;0;1
0.268;0.085;0.214;0.299;0.442;0.174;0;0;0;0;1
0.268;0.085;0.214;0.299;0.442;0.174;0;0;0;0;1
0.268;0.082;0.220;0.326;0.442;0.174;1;0;0;0;0
0.268;0.082;0.220;0.326;0.442;0.174;1;0;0;0;0
0.288;0.081;0.226;0.337;0.568;0.170;1;0;0;0;0
0.294;0.081;0.226;0.337;0.597;0.167;1;0;0;0;0
0.294;0.082;0.227;0.341;0.600;0.168;0;1;0;0;0
0.294;0.082;0.227;0.341;0.600;0.168;0;1;0;0;0
0.294;0.082;0.228;0.340;0.600;0.168;0;1;0;0;0
0.294;0.082;0.228;0.340;0.600;0.168;0;1;0;0;0
0.292;0.082;0.228;0.340;0.595;0.169;0;1;0;0;0
0.292;0.082;0.220;0.340;0.595;0.169;0;1;0;0;0
0.292;0.082;0.220;0.321;0.595;0.169;0;1;0;0;0
0.274;0.082;0.220;0.321;0.519;0.193;0;1;0;0;0
0.274;0.082;0.220;0.321;0.519;0.193;1;0;0;0;0
0.274;0.084;0.197;0.321;0.519;0.193;1;0;0;0;0
0.274;0.084;0.197;0.282;0.519;0.193;1;0;0;0;0
0.246;0.084;0.197;0.282;1.963;0.226;1;0;0;0;0
0.246;0.084;0.176;0.282;1.963;0.226;1;0;0;0;0
0.246;0.084;0.176;0.262;1.963;0.226;1;0;0;0;0
0.242;0.086;0.174;0.263;0.067;0.234;0;0;0;0;1
0.240;0.086;0.174;0.263;0.067;0.234;0;0;0;0;1
0.240;0.086;0.174;0.263;0.067;0.234;0;0;0;0;1
0.240;0.085;0.174;0.263;0.067;0.234;0;0;0;0;1
0.240;0.085;0.174;0.266;0.067;0.234;0;0;0;0;1
0.234;0.085;0.174;0.266;0.079;0.235;0;0;0;0;1
0.234;0.085;0.175;0.266;0.079;0.235;0;0;0;0;1
0.234;0.085;0.175;0.266;0.079;0.235;0;0;0;0;1
0.234;0.086;0.175;0.284;0.200;0.235;0;0;0;0;1
0.216;0.086;0.175;0.284;0.200;0.249;0;0;0;0;1
0.216;0.086;0.178;0.284;0.200;0.249;0;0;0;0;1
0.216;0.086;0.178;0.318;0.616;0.249;0;0;0;0;1
0.200;0.086;0.178;0.318;0.616;0.264;0;0;0;0;1
0.200;0.086;0.185;0.318;0.616;0.264;0;0;0;0;1
0.200;0.086;0.185;0.318;0.616;0.264;0;0;0;0;1
0.200;0.092;0.185;0.372;0.665;0.264;0;0;0;0;1
0.191;0.092;0.185;0.372;0.665;0.265;0;0;0;0;1
0.191;0.092;0.200;0.372;0.665;0.265;0;0;0;0;1
0.191;0.092;0.200;0.372;0.665;0.265;0;0;0;0;1
0.191;0.092;0.200;0.372;0.665;0.265;0;0;0;0;1
0.188;0.099;0.200;0.499;0.720;0.193;0;0;0;0;1
0.188;0.099;0.200;0.499;0.720;0.193;0;0;0;0;1
0.188;0.099;0.217;0.499;0.720;0.193;1;0;0;0;0
0.188;0.108;0.217;0.608;0.755;0.193;1;0;0;0;0
0.194;0.108;0.236;0.608;0.755;0.120;1;0;0;0;0
0.194;0.115;0.236;0.617;0.770;0.120;1;0;0;0;0
0.196;0.115;0.238;0.613;0.777;0.111;0;1;0;0;0
0.196;0.114;0.238;0.610;0.787;0.111;0;1;0;0;0
0.197;0.114;0.238;0.610;0.787;0.112;0;1;0;0;0
0.197;0.114;0.233;0.610;0.787;0.112;0;1;0;0;0
0.197;0.114;0.233;0.610;0.787;0.112;0;1;0;0;0
0.197;0.114;0.233;0.610;0.787;0.112;0;1;0;0;0
0.182;0.120;0.233;0.605;0.767;0.138;0;1;0;0;0
0.182;0.120;0.215;0.605;0.767;0.138;0;1;0;0;0
0.182;0.120;0.215;0.605;0.767;0.138;0;1;0;0;0
0.182;0.120;0.215;0.605;0.767;0.138;0;1;0;0;0
0.182;0.148;0.215;0.572;0.744;0.138;1;0;0;0;0
0.151;0.148;0.215;0.572;0.744;0.174;1;0;0;0;0
0.151;0.148;0.189;0.572;0.744;0.174;1;0;0;0;0
0.151;0.148;0.189;0.572;0.744;0.174;1;0;0;0;0
0.126;0.178;0.189;0.536;1.963;0.174;1;0;0;0;0
0.124;0.184;0.171;0.531;0.075;0.199;0;0;0;0;1
0.124;0.184;0.171;0.531;0.075;0.199;0;0;0;0;1
0.124;0.184;0.173;0.531;0.075;0.199;0;0;0;0;1
0.124;0.184;0.173;0.531;0.075;0.199;0;0;0;0;1
0.124;0.184;0.173;0.531;0.075;0.199;0;0;0;0;1
0.126;0.188;0.173;0.533;0.093;0.199;0;0;0;0;1
0.126;0.188;0.181;0.533;0.093;0.181;0;0;0;0;1
0.126;0.188;0.181;0.533;0.093;0.181;0;0;0;0;1
0.126;0.206;0.181;0.546;1.963;0.181;0;0;0;0;1
0.134;0.206;0.181;0.546;1.963;0.181;0;0;0;0;1
0.134;0.206;0.206;0.546;1.963;0.142;0;0;0;0;1
0.134;0.206;0.206;0.546;1.963;0.142;0;0;0;0;1
0.146;0.224;0.206;0.539;1.963;0.142;0;0;0;0;1
0.146;0.224;0.237;0.539;1.963;0.110;0;0;0;0;1
0.146;0.224;0.237;0.539;1.963;0.110;0;0;0;0;1
0.146;0.224;0.237;0.539;1.963;0.110;0;0;0;0;1
0.146;0.227;0.237;0.540;0.496;0.110;0;0;0;0;1
0.157;0.227;0.268;0.540;0.496;0.088;0;0;0;0;1
0.157;0.227;0.268;0.540;0.496;0.088;0;0;0;0;1
0.157;0.227;0.268;0.540;0.496;0.088;0;0;0;0;1
0.157;0.227;0.268;0.540;0.496;0.088;0;0;0;0;1
0.172;0.222;0.328;0.538;0.445;0.067;0;0;0;0;1
0.172;0.222;0.328;0.538;0.445;0.067;0;0;0;0;1
0.172;0.222;0.328;0.538;0.445;0.067;1;0;0;0;0
0.172;0.222;0.328;0.538;0.445;0.067;1;0;0;0;0
0.187;0.212;0.396;0.536;0.421;0.067;1;0;0;0;0
0.187;0.212;0.396;0.536;0.421;0.055;1;0;0;0;0
0.187;0.212;0.396;0.536;0.421;0.055;1;0;0;0;0
0.187;0.208;0.396;0.534;0.420;0.055;1;0;0;0;0
0.188;0.207;0.402;0.529;0.422;0.054;0;1;0;0;0
0.188;0.207;0.405;0.529;0.422;0.055;0;1;0;0;0
0.188;0.207;0.405;0.529;0.422;0.055;0;1;0;0;0
0.188;0.207;0.405;0.529;0.422;0.055;0;1;0;0;0
0.188;0.207;0.405;0.529;0.422;0.055;0;1;0;0;0
0.187;0.206;0.396;0.533;0.425;0.055;0;1;0;0;0
0.187;0.206;0.396;0.533;0.425;0.067;0;1;0;0;0
0.187;0.206;0.396;0.533;0.425;0.067;0;1;0;0;0
0.187;0.206;0.396;0.533;0.425;0.067;0;1;0;0;0
0.187;0.206;0.396;0.533;0.425;0.067;0;1;0;0;0
0.171;0.192;0.372;0.520;0.433;0.102;1;0;0;0;0
0.171;0.192;0.372;0.520;0.433;0.102;1;0;0;0;0
0.151;0.174;0.338;0.488;0.458;0.102;1;0;0;0;0
0.151;0.174;0.338;0.488;0.458;0.133;1;0;0;0;0
0.151;0.174;0.338;0.488;0.458;0.133;1;0;0;0;0
0.145;0.166;0.329;0.484;0.436;0.135;0;0;0;0;1
0.146;0.165;0.335;0.485;0.437;0.135;0;0;0;0;1
0.146;0.165;0.335;0.485;0.437;0.135;0;0;0;0;1
0.146;0.165;0.335;0.485;0.437;0.136;0;0;0;0;1
0.146;0.165;0.335;0.485;0.437;0.136;0;0;0;0;1
0.157;0.157;0.388;0.480;0.448;0.136;0;0;0;0;1
0.157;0.157;0.388;0.480;0.448;0.121;0;0;0;0;1
0.157;0.157;0.388;0.480;0.448;0.121;0;0;0;0;1
0.157;0.157;0.388;0.480;0.448;0.121;0;0;0;0;1
0.188;0.138;0.422;0.378;0.437;0.121;0;0;0;0;1
0.188;0.138;0.422;0.378;0.437;0.121;0;0;0;0;1
0.188;0.138;0.422;0.378;0.437;0.111;1;0;0;0;0
0.188;0.125;0.422;0.378;0.431;0.111;1;0;0;0;0
0.236;0.125;0.417;0.230;0.431;0.105;1;0;0;0;0
0.236;0.125;0.417;0.230;0.431;0.105;1;0;0;0;0
0.236;0.125;0.417;0.230;0.431;0.105;1;0;0;0;0
0.247;0.121;0.409;0.199;0.427;0.105;0;1;0;0;0
0.247;0.121;0.409;0.199;0.427;0.105;0;1;0;0;0
0.247;0.121;0.409;0.199;0.427;0.106;0;1;0;0;0
0.247;0.121;0.409;0.199;0.427;0.106;0;1;0;0;0
0.249;0.121;0.408;0.206;0.427;0.106;0;1;0;0;0
0.249;0.121;0.408;0.206;0.427;0.106;0;1;0;0;0
0.249;0.121;0.408;0.206;0.427;0.120;0;1;0;0;0
0.249;0.117;0.383;0.215;0.430;0.120;1;0;0;0;0
0.245;0.117;0.383;0.215;0.430;0.120;1;0;0;0;0
0.245;0.117;0.383;0.215;0.430;0.120;1;0;0;0;0
0.238;0.115;0.353;0.233;1.963;0.158;1;0;0;0;0
0.238;0.115;0.353;0.233;1.963;0.158;1;0;0;0;0
0.237;0.114;0.351;0.234;0.043;0.179;0;0;0;0;1
0.237;0.114;0.351;0.234;0.043;0.179;0;0;0;0;1
